LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 0       8       7       46000                MACRO_ENB   54868       460007382         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   463853      46000E36C         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   138463      46000730D         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   541894      460007446         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   463768      46000E371         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   55078       46000E371         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   138531      460007383         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   541603      460001F5F         NB-IoT     10.24秒                  
 0       8       7       46000                MACRO_ENB   775581      4600073CF         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   1037713     460007449         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   775275      46000742D         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   463854      460007382         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   254432      460007363         WB-EUTRAN  NULL                     
 0       8       7       46000                MACRO_ENB   254439      460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   541893      4600073AF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037645     460007433         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   542098      460007446         WB-EUTRAN  10.24秒                  
 1       3       2       46000                MACRO_ENB   463596      460007373         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   542098      460001F5D         NB-IoT     10.24秒                  
 1       3       2       46000                MACRO_ENB   541640      460001F5D         NB-IoT     10.24秒                  
 1       3       2       46000                MACRO_ENB   1038170     460007433         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037830     460007449         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254967      460007428         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255847      46000744C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775273      460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   463367      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396493      460007383         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254625      460007363         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037597     460007332         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537622      46000E352         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255291      46000742C         WB-EUTRAN  NULL                     
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       3       2       46000                MACRO_ENB   542249      460007427         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775573      460007428         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037147     460007342         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   253957      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   138311      460007383         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254443      460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537550      46000E36C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037718     460007373         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254419      4600073AF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775894      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   135859      46000E3FC         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   55077       46000E371         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255908      46000E360         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   541872      4600073AF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037172     46000E3FA         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   541637      460001F5A         NB-IoT     10.24秒                  
 1       3       2       46000                MACRO_ENB   775585      46000744C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   542065      460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537240      46000E371         WB-EUTRAN  2.56秒                   
 1       3       2       46000                MACRO_ENB   542420      46000E360         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037957     460007449         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537309      460001F50         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   255615      460007446         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255954      460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   542239      46000E360         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537263      46000E36C         WB-EUTRAN  2.56秒                   
 1       3       2       46000                MACRO_ENB   278560      46000E3F9         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   278905      46000E371         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   142966      460007496         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   142982      460007496         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   463046      460007446         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255050      46000742C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775231      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   138562      460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   466878      460001F68         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   464199      460007392         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037512     46000E353         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   55426       460007449         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037326     46000E3FA         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279339      46000E353         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037571     460007392         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   278986      46000E3FB         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254738      460007373         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255659      46000E360         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396123      46000742C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   463269      46000E361         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255804      46000744A         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254295      460007428         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   462997      46000E3E7         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279574      46000E3D1         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255208      46000742D         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037661     460007427         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279200      460007302         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037166     4600073A2         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   138678      460001F6A         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   254581      46000E360         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537587      460007352         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254268      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254539      46000744C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037689     46000E361         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255960      460007427         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254911      4600073C3         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537263      460001F4D         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   138220      460007449         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   774965      46000E3EA         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254954      460007433         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775059      46000E3D1         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254377      460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   138222      460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254417      46000744C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   55026       460007362         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   278715      46000E36B         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   464084      46000E3D1         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396409      46000E360         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255331      460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   463357      460007428         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   54940       4600073A2         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537690      4600073A2         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255404      46000744B         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   55270       46000744B         WB-EUTRAN  NULL                     
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       3       2       46000                MACRO_ENB   55194       46000730D         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   541843      4600073C3         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254867      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396154      460007433         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537240      460001F4B         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   279214      46000E353         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   463902      460007392         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   537309      4600073A2         WB-EUTRAN  2.56秒                   
 1       3       2       46000                MACRO_ENB   138408      46000730D         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254413      460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   138511      460007333         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   395693      460007352         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775278      460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   395814      460007302         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255487      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037956     460007433         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   278531      46000E372         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   55425       460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255728      460007449         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255782      460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396452      46000744A         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   776574      460001F62         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   135852      4600073A2         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1038095     460007434         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037813     460007448         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279687      46000E352         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279102      46000E372         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775246      46000744A         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   462899      46000730D         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   138259      46000744C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   54873       460007352         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   136081      460007302         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396127      46000742C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   395655      46000E36C         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   541637      46000E360         WB-EUTRAN  10.24秒                  
 1       3       2       46000                MACRO_ENB   396193      4600073AF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   531096      460001FAF         NB-IoT     1.28秒                   
 1       3       2       46000                MACRO_ENB   396355      460007428         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   255191      4600073C3         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   54811       460007332         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   528116      460001F9C         NB-IoT     2.56秒                   
 1       3       2       46000                MACRO_ENB   1037579     46000E3E9         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254464      460007449         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   464257      460007302         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279467      46000E3FA         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   541640      4600073C3         WB-EUTRAN  10.24秒                  
 1       3       2       46000                MACRO_ENB   278536      460007382         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   395393      4600073A2         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   54827       460007382         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775098      46000E353         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   396278      460007428         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   463649      460007446         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1037353     46000E3EA         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   395461      460007382         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   395791      46000E353         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   775387      4600073CF         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   1038134     460007433         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   279180      46000E36B         WB-EUTRAN  NULL                     
 1       3       2       46000                MACRO_ENB   254977      460007449         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255758      4600073C3         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   135901      46000E3E9         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   462909      460007373         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255317      4600073CF         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254778      460007363         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   527277      460001F9C         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   395803      46000E353         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   467092      460001F61         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   279483      460007352         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   531123      460001FB1         NB-IoT     1.28秒                   
 1       4       6       46000                MACRO_ENB   255936      460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463741      46000E353         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55025       46000E3FB         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254769      4600073CF         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537246      460007382         WB-EUTRAN  2.56秒                   
 1       4       6       46000                MACRO_ENB   395617      460007352         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463985      46000E353         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463729      46000E371         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   541623      460001F5B         NB-IoT     10.24秒                  
 1       4       6       46000                MACRO_ENB   541594      460001F5A         NB-IoT     10.24秒                  
 1       4       6       46000                MACRO_ENB   541594      46000E360         WB-EUTRAN  10.24秒                  
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       4       6       46000                MACRO_ENB   542377      460007428         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   138360      460007363         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   466868      460001F6F         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   775682      4600073AF         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537567      460007302         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   542291      46000E361         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775705      460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775575      460007434         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537306      4600073A2         WB-EUTRAN  2.56秒                   
 1       4       6       46000                MACRO_ENB   255524      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537814      4600073A2         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   279071      460007382         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   279090      46000E371         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255785      460007433         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255451      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537381      460007382         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537477      460007392         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   527251      460001F9C         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   537233      46000E36C         WB-EUTRAN  2.56秒                   
 1       4       6       46000                MACRO_ENB   537345      46000E36C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395421      460007342         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463518      460007363         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   542382      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   279431      46000E3E9         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463297      4600073C3         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463110      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255549      460007449         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   135935      46000E3FB         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255153      460007449         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255388      460007449         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55319       4600073C3         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   396049      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   542455      4600073AF         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   1037993     46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254072      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   138530      4600073C3         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463619      460007373         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395733      46000E36B         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   542320      46000742C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255143      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   541848      4600073C3         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395433      46000E3FC         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463720      46000E353         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255377      460007448         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395383      46000E352         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   464061      46000E371         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255351      46000744C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   138210      460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255229      460007446         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463574      46000E361         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255064      460007428         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   135907      46000E36C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   396219      4600073CF         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537268      460007382         WB-EUTRAN  2.56秒                   
 1       4       6       46000                MACRO_ENB   255092      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254875      46000742C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   278989      460007362         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537233      460001F4D         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   278836      46000E371         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55522       46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255791      460007433         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   1037436     460007342         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   462869      4600073AF         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   255441      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55534       460007449         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775429      460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254024      460007427         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775756      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254000      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537776      46000E36B         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395584      460007382         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55015       46000E3FC         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   279575      46000E352         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   279469      46000E3D1         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55422       460007449         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463329      460007428         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   462826      4600073C3         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775808      46000744D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   541808      460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537306      460001F50         NB-IoT     2.56秒                   
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       4       6       46000                MACRO_ENB   537268      460001F52         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   395959      46000E3E7         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   135805      46000E3FB         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   396159      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   1038202     460007363         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   396324      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   541827      460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254442      460007448         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775838      46000744D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   396594      46000E360         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   541623      46000E360         WB-EUTRAN  10.24秒                  
 1       4       6       46000                MACRO_ENB   55378       460007433         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   1037696     460007383         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775555      46000E361         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   531050      460001FB0         NB-IoT     1.28秒                   
 1       4       6       46000                MACRO_ENB   537235      46000E352         WB-EUTRAN  2.56秒                   
 1       4       6       46000                MACRO_ENB   254627      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775435      460007373         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55122       46000E36C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775839      46000742D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   55285       46000744B         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   537335      460007352         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   467010      460001F6E         NB-IoT     2.56秒                   
 1       4       6       46000                MACRO_ENB   279465      46000E3FB         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395763      460007302         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   1038377     46000744D         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   775296      46000744C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   1037471     460007342         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395970      46000E3E7         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   395721      460007392         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   254219      46000744C         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   253962      460007434         WB-EUTRAN  NULL                     
 1       4       6       46000                MACRO_ENB   463949      4600073A2         WB-EUTRAN  NULL                     
